Date,Temperature,Wind_Speed ,Relative_Hum ,In_Temp,Solar_Radi ,Out_Temp
2017-01-01,-9.59158764,3.109761245,40.83333333,13.12902355,0,-10.71635143
2017-01-01,-8.558254307,3.012581206,45.66666667,13.16385335,0,-10.57348568
2017-01-01,-7.524920973,2.915401167,50.5,13.19399609,0,-10.34341516
2017-01-01,-6.49158764,2.818221128,55.33333333,13.23824708,0,-9.906713389
2017-01-01,-5.458254307,2.721041089,60.16666667,13.07501974,0,-9.441457168
2017-01-01,-4.424920973,2.62386105,65,13.15639228,0,-8.920432723
2017-01-01,-4.424920973,2.502386002,65.5,13.23789732,0,-8.558232566
2017-01-01,-4.424920973,2.380910953,66,13.29589385,0,-8.25515296
2017-01-01,-4.424920973,2.259435904,66.5,13.16711329,0,-7.989033831
2017-01-01,-4.424920973,2.137960856,67,13.27621173,0,-7.75122646
2017-01-01,-4.424920973,2.016485807,67.5,13.34231843,0,-7.5372347
2017-01-01,-4.424920973,1.895010758,68,13.39279365,0,-7.343925999
2017-01-01,-4.34158764,1.986117045,67,13.27559346,0,-7.13760382
2017-01-01,-4.258254307,2.077223331,66,13.38376003,0,-6.932028279
2017-01-01,-4.174920973,2.168329618,65,13.43549982,0,-6.729703174
2017-01-01,-4.09158764,2.259435904,64,13.47732982,0,-6.531077607
2017-01-01,-4.008254307,2.350542191,63,13.34484117,0,-6.336075428
2017-01-01,-3.924920973,2.441648477,62,13.44975763,0,-6.144576105
2017-01-01,-3.824920973,2.472017239,61,13.49686292,0,-5.967270649
2017-01-01,-3.724920973,2.502386002,60,13.53457003,0,-5.798584802
2017-01-01,-3.624920973,2.532754764,59,13.39757231,0,-5.636857675
2017-01-01,-3.524920973,2.563123526,58,13.49580276,0,-5.481258063
2017-01-01,-3.424920973,2.593492288,57,13.54186116,0,-5.33124298
2017-01-01,-3.324920973,2.62386105,56,13.57755997,0,-5.186204723
2017-01-01,-3.324920973,2.751409851,56.5,13.43909478,0,-5.072189171
2017-01-01,-3.324920973,2.878958652,57,13.53045288,0,-4.976392953
2017-01-01,-3.324920973,3.006507453,57.5,13.57539212,0,-4.89534924
2017-01-01,-3.324920973,3.134056254,58,13.60842714,0,-4.827063472
2017-01-01,-3.324920973,3.261605055,58.5,13.45757251,0,-4.770081754
2017-01-01,-3.324920973,3.389153856,59,13.52970652,0,-4.723316189
2017-01-01,-3.424920973,3.231236293,59.5,13.58180455,0,-4.697165331
2017-01-01,-3.524920973,3.07331873,60,13.61490816,0,-4.684690676
2017-01-01,-3.624920973,2.915401167,60.5,13.46202186,0,-4.683411861
2017-01-01,-3.724920973,2.757483604,61,13.53815447,0,-4.691867289
2017-01-01,-3.824920973,2.59956604,61.5,13.58708455,0,-4.709011908
2017-01-01,-3.924920973,2.441648477,62,13.6182989,0,-4.733810952
2017-01-01,-4.008254307,2.411279715,63,13.47664653,0,-4.769330137
2017-01-01,-4.09158764,2.380910953,64,13.57199994,0,-4.813183404
2017-01-01,-4.174920973,2.350542191,65,13.61027536,0,-4.864413456
2017-01-01,-4.258254307,2.320173429,66,13.63799794,0,-4.9221791
2017-01-01,-4.34158764,2.289804666,67,13.49512674,0,-4.985773606
2017-01-01,-4.424920973,2.259435904,68,13.58350205,0,-5.054693503
2017-01-01,-4.24158764,2.417353468,66.5,13.61629763,0,-5.078368203
2017-01-01,-4.058254307,2.575271031,65,13.64007781,0,-5.078565217
2017-01-01,-3.874920973,2.733188594,63.5,13.51427819,39.33723199,-4.359964509
2017-01-01,-3.69158764,2.891106157,62,13.64282293,75.37791738,-3.31442598
2017-01-01,-3.508254307,3.04902372,60.5,13.73760431,108.2790359,-2.048201611
2017-01-01,-3.324920973,3.206941284,59,13.84422805,142.2149542,-0.595332888
2017-01-01,-3.24158764,3.237310046,57.33333333,13.83069944,170.9829566,0.913533778
2017-01-01,-3.158254307,3.267678808,55.66666667,14.0266437,201.1398369,2.530995342
2017-01-01,-3.074920973,3.29804757,54,14.19994443,232.5974422,4.259640922
2017-01-01,-2.99158764,3.328416332,52.33333333,14.38287004,259.0775012,5.986831962
2017-01-01,-2.908254307,3.358785094,50.66666667,14.5082106,286.6872189,7.75962312
2017-01-01,-2.824920973,3.389153856,49,14.74767964,315.3406818,9.583795275
2017-01-01,-2.724920973,3.449891381,47.16666667,14.98030041,344.6556327,11.45209244
2017-01-01,-2.624920973,3.510628905,45.33333333,15.22552744,377.2679863,13.4040885
2017-01-01,-2.524920973,3.571366429,43.5,15.48512752,409.3633795,15.39165338
2017-01-01,-2.424920973,3.632103954,41.66666667,15.74870303,413.3170246,17.72932745
2017-01-01,-2.324920973,3.692841478,39.83333333,16.01705406,419.4861738,19.54913272
2017-01-01,-2.224920973,3.753579002,38,16.28257101,424.8890957,21.14582964
2017-01-01,-2.04158764,3.72321024,37.5,16.5547496,429.537452,22.61067909
2017-01-01,-1.858254307,3.692841478,37,16.81038196,433.4422756,22.92828616
2017-01-01,-1.674920973,3.662472716,36.5,17.05880543,436.6140978,23.63998839
2017-01-01,-1.49158764,3.632103954,36,17.25843799,409.7348995,23.87554483
2017-01-01,-1.308254307,3.601735192,35.5,17.41272225,366.3164794,23.57727634
2017-01-01,-1.124920973,3.571366429,35,17.50875986,337.5617546,23.19174932
2017-01-01,-1.224920973,3.510628905,34.66666667,17.56268477,307.9000341,22.58883531
2017-01-01,-1.324920973,3.449891381,34.33333333,17.56071682,260.504822,21.51553695
2017-01-01,-1.424920973,3.389153856,34,17.51907386,229.6779049,20.42763734
2017-01-01,-1.524920973,3.328416332,33.66666667,17.49740207,257.1567524,20.21383946
2017-01-01,-1.624920973,3.267678808,33.33333333,17.48907499,284.8114902,20.36295164
2017-01-01,-1.724920973,3.206941284,33,17.50675747,312.5711808,20.75910151
2017-01-01,-1.808254307,3.237310046,32.83333333,17.58763383,355.9870905,22.49281221
2017-01-01,-1.89158764,3.267678808,32.66666667,17.68090173,383.1128306,23.79767031
2017-01-01,-1.974920973,3.29804757,32.5,17.81340671,409.9838002,25.09285903
2017-01-01,-2.058254307,3.328416332,32.33333333,17.88288101,349.8286015,24.9252823
2017-01-01,-2.14158764,3.358785094,32.16666667,17.90578167,289.9935331,24.09157354
2017-01-01,-2.224920973,3.389153856,32,17.84039669,213.4606632,22.48493485
2017-01-01,-2.408254307,3.291973818,34.33333333,17.72756907,155.3294252,20.65591405
2017-01-01,-2.59158764,3.194793779,36.66666667,17.54287937,85.37582692,18.31823548
2017-01-01,-2.774920973,3.09761374,39,17.30231189,27.33895298,15.79413655
2017-01-01,-2.958254307,3.000433701,41.33333333,17.11689119,64.97024358,14.70447726
2017-01-01,-3.14158764,2.903253662,43.66666667,16.98531362,109.2750506,14.34466163
2017-01-01,-3.324920973,2.806073623,46,16.88131544,141.4020303,14.25686396
2017-01-01,-3.24158764,2.933622424,43.66666667,16.80883092,187.8118767,14.71581381
2017-01-01,-3.158254307,3.061171225,41.33333333,16.77874842,219.157751,15.29489302
2017-01-01,-3.074920973,3.188720026,39,16.78110948,250.0136512,16.05728417
2017-01-01,-2.99158764,3.316268827,36.66666667,16.7584723,220.2339542,15.93285343
2017-01-01,-2.908254307,3.443817628,34.33333333,16.71938847,191.1388398,15.45604657
2017-01-01,-2.824920973,3.571366429,32,16.6467123,151.2686233,14.54754347
2017-01-01,-2.824920973,3.443817628,30.66666667,16.56517074,124.4859836,13.59368816
2017-01-01,-2.824920973,3.316268827,29.33333333,16.47752126,98.6620427,12.53636255
2017-01-01,-2.824920973,3.188720026,28,16.33229061,64.43467584,11.21686195
2017-01-01,-2.824920973,3.061171225,26.66666667,16.25748157,67.03456995,10.3645281
2017-01-01,-2.824920973,2.933622424,25.33333333,16.16734401,60.24656006,9.518494293
2017-01-01,-2.824920973,2.806073623,24,16.07418671,53.37625847,8.696755487
2017-01-01,-3.19158764,2.903253662,25.83333333,15.92071888,48.30508714,7.855867038
2017-01-01,-3.558254307,3.000433701,27.66666667,15.84274494,34.84297133,6.863915521
2017-01-01,-3.924920973,3.09761374,29.5,15.74654819,27.35156527,5.9028194
2017-01-01,-4.29158764,3.194793779,31.33333333,15.6334128,0,4.584312574
2017-01-01,-4.658254307,3.291973818,33.16666667,15.43341406,0,3.564045211
2017-01-01,-5.024920973,3.389153856,35,15.35950975,0,2.648118476
2017-01-01,-5.124920973,3.480260143,34.16666667,15.26467723,0,1.835273797
2017-01-01,-5.224920973,3.571366429,33.33333333,15.17110824,0,1.092953316
2017-01-01,-5.324920973,3.662472716,32.5,14.96735091,0,0.40899152
2017-01-01,-5.424920973,3.753579002,31.66666667,14.92500677,0,-0.223975599
2017-01-01,-5.524920973,3.844685289,30.83333333,14.85550108,0,-0.8114669
2017-01-01,-5.624920973,3.935791575,30,14.78722865,0,-1.357946888
2017-01-01,-5.708254307,3.844685289,30.16666667,14.59265777,0,-1.852431749
2017-01-01,-5.79158764,3.753579002,30.33333333,14.56314017,0,-2.306238278
2017-01-01,-5.874920973,3.662472716,30.5,14.52228354,0,-2.724614262
2017-01-01,-5.958254307,3.571366429,30.66666667,14.47692473,0,-3.111313025
2017-01-01,-6.04158764,3.480260143,30.83333333,14.29926021,0,-3.469430927
2017-01-01,-6.124920973,3.389153856,31,14.29508079,0,-3.801745701
2017-01-01,-6.224920973,3.510628905,31.33333333,14.2768083,0,-4.123487095
2017-01-01,-6.324920973,3.632103954,31.66666667,14.25083259,0,-4.430316499
2017-01-01,-6.424920973,3.753579002,32,14.07513067,0,-4.722404887
2017-01-01,-6.524920973,3.875054051,32.33333333,14.0759787,0,-5.000699772
2017-01-01,-6.624920973,3.9965291,32.66666667,14.080602,0,-5.2663321
2017-01-01,-6.724920973,4.118004148,33,14.06962535,0,-5.520261604
2017-01-01,-6.99158764,4.087635386,31.33333333,13.88249779,0,-5.795617805
2017-01-01,-7.258254307,4.057266624,29.66666667,13.87835923,0,-6.078304398
2017-01-01,-7.524920973,4.026897862,28,13.89373894,0,-6.36539013
2017-01-01,-7.79158764,3.9965291,26.33333333,13.89780061,0,-6.655685125
2017-01-01,-8.058254307,3.966160337,24.66666667,13.70431303,0,-6.948514038
2017-01-01,-8.324920973,3.935791575,23,13.69922492,0,-7.24353481
2017-01-01,-8.508254307,3.717136488,23.5,13.71164309,0,-7.515253107
2017-01-01,-8.69158764,3.4984814,24,13.71729651,0,-7.775390883
2017-01-01,-8.874920973,3.279826313,24.5,13.52481818,0,-8.026743815
2017-01-01,-9.058254307,3.061171225,25,13.53986508,0,-8.270661335
2017-01-01,-9.24158764,2.842516138,25.5,13.56148843,0,-8.50809001
2017-01-01,-9.424920973,2.62386105,26,13.57139212,0,-8.739597161
2017-01-01,-9.524920973,2.751409851,26.5,13.39428259,0,-8.952961475
2017-01-01,-9.624920973,2.878958652,27,13.42403586,0,-9.154214332
2017-01-01,-9.724920973,3.006507453,27.5,13.44728221,0,-9.345267134
2017-01-01,-9.824920973,3.134056254,28,13.45259803,0,-9.527098887
2017-01-01,-9.924920973,3.261605055,28.5,13.25806307,0,-9.700392787
2017-01-01,-10.02492097,3.389153856,29,13.27318977,0,-9.865850182
2017-01-01,-10.12492097,3.358785094,30.16666667,13.29912768,0,-10.026091
2017-01-01,-10.22492097,3.328416332,31.33333333,13.31354677,0,-10.1808795
2017-01-01,-10.32492097,3.29804757,32.5,13.11303962,0,-10.33044419
2017-01-01,-10.42492097,3.267678808,33.66666667,13.12971611,0,-10.47521756
2017-01-01,-10.52492097,3.237310046,34.83333333,13.16127078,0,-10.61576816
2017-01-01,-10.62492097,3.206941284,36,13.1810706,0,-10.75263756
2017-01-02,-10.70825431,3.140130007,36.5,12.98753662,0,-10.88430939
2017-01-02,-10.79158764,3.07331873,37,13.01624522,0,-11.0116149
2017-01-02,-10.87492097,3.006507453,37.5,13.04501944,0,-11.13515595
2017-01-02,-10.95825431,2.939696177,38,13.05965029,0,-11.25518782
2017-01-02,-11.04158764,2.8728849,38.5,12.87415339,0,-11.37187396
2017-01-02,-11.12492097,2.806073623,39,12.91074911,0,-11.48549005
2017-01-02,-11.22492097,2.654229812,39.5,12.94832441,0,-11.59342319
2017-01-02,-11.32492097,2.502386002,40,12.97253909,0,-11.69713619
2017-01-02,-11.42492097,2.350542191,40.5,12.7979842,0,-11.79703056
2017-01-02,-11.52492097,2.19869838,41,12.85118375,0,-11.89345249
2017-01-02,-11.62492097,2.046854569,41.5,12.90634957,0,-11.98676968
2017-01-02,-11.72492097,1.895010758,42,12.94472138,0,-12.07712011
2017-01-02,-11.72492097,1.737093195,42.33333333,12.78264108,0,-12.16788482
2017-01-02,-11.72492097,1.579175632,42.66666667,12.85598885,0,-12.25790459
2017-01-02,-11.72492097,1.421258069,43,12.92313552,0,-12.3471958
2017-01-02,-11.72492097,1.263340506,43.33333333,12.97219946,0,-12.43577465
2017-01-02,-11.72492097,1.105422942,43.66666667,12.82613272,0,-12.52368597
2017-01-02,-11.72492097,0.947505379,44,12.92296517,0,-12.61115996
2017-01-02,-11.72492097,0.947505379,44.33333333,12.99464822,0,-12.68375333
2017-01-02,-11.72492097,0.947505379,44.66666667,13.04498337,0,-12.74771493
2017-01-02,-11.72492097,0.947505379,45,12.88672529,0,-12.80455392
2017-01-02,-11.72492097,0.947505379,45.33333333,12.98892351,0,-12.85510993
2017-01-02,-11.72492097,0.947505379,45.66666667,13.04204979,0,-12.90004329
2017-01-02,-11.72492097,0.947505379,46,13.07762453,0,-12.93970369
2017-01-02,-11.80825431,0.947505379,46.83333333,12.9114794,0,-12.98796305
2017-01-02,-11.89158764,0.947505379,47.66666667,13.01007387,0,-13.03920933
2017-01-02,-11.97492097,0.947505379,48.5,13.05321728,0,-13.09237332
2017-01-02,-12.05825431,0.947505379,49.33333333,13.08227876,0,-13.14694408
2017-01-02,-12.14158764,0.947505379,50.16666667,12.90954171,0,-13.20263382
2017-01-02,-12.22492097,0.947505379,51,13.00185898,0,-13.25938388
2017-01-02,-12.14158764,1.008242904,50.66666667,13.04343399,0,-13.29261327
2017-01-02,-12.05825431,1.068980428,50.33333333,13.09385891,0,-13.31278797
2017-01-02,-11.97492097,1.129717952,50,12.91251102,0,-13.32239557
2017-01-02,-11.89158764,1.190455476,49.66666667,13.0238987,0,-13.32268926
2017-01-02,-11.80825431,1.251193001,49.33333333,13.07881211,0,-13.31458077
2017-01-02,-11.72492097,1.311930525,49,13.13272136,0,-13.2985987
2017-01-02,-11.72492097,1.220824239,49,12.95591595,0,-13.2928028
2017-01-02,-11.72492097,1.129717952,49,13.12818693,0,-13.29001626
2017-01-02,-11.72492097,1.038611666,49,13.23028755,0,-13.288906
2017-01-02,-11.72492097,0.947505379,49,13.32996617,0,-13.28886586
2017-01-02,-11.72492097,0.856399093,49,13.40663346,0,-13.28959295
2017-01-02,-11.72492097,0.765292806,49,13.47473264,0,-13.29099015
2017-01-02,-11.62492097,0.826030331,49,13.55626963,0,-13.27544913
2017-01-02,-11.52492097,0.886767855,49,13.63774641,0,-13.25056762
2017-01-02,-11.42492097,0.947505379,49,13.72923543,35.55878486,-12.54893351
2017-01-02,-11.32492097,1.008242904,49,13.8319108,68.54213491,-11.51484337
2017-01-02,-11.22492097,1.068980428,49,13.96083859,100.1174705,-10.2146549
2017-01-02,-11.12492097,1.129717952,49,14.11487158,135.7874808,-8.612350197
2017-01-02,-11.04158764,1.160086714,48.66666667,14.35434551,164.4015058,-6.924752028
2017-01-02,-10.95825431,1.190455476,48.33333333,14.68384618,193.7394777,-5.103003434
2017-01-02,-10.87492097,1.220824239,48,15.01845202,223.9506049,-3.14683949
2017-01-02,-10.79158764,1.251193001,47.66666667,15.33894507,222.2456694,-1.665912983
2017-01-02,-10.70825431,1.281561763,47.33333333,15.63329401,220.9025393,-0.387088118
2017-01-02,-10.62492097,1.311930525,47,15.93859221,219.6172467,0.747380655
2017-01-02,-10.34158764,1.311930525,45.83333333,16.22104995,218.3392936,1.805877894
2017-01-02,-10.05825431,1.311930525,44.66666667,16.46999729,204.9699854,2.56302755
2017-01-02,-9.774920973,1.311930525,43.5,16.70618053,202.2616598,3.324241003
2017-01-02,-9.49158764,1.311930525,42.33333333,16.95839618,236.4267327,4.697012964
2017-01-02,-9.208254307,1.311930525,41.16666667,17.21540367,258.7730446,6.137380391
2017-01-02,-8.924920973,1.311930525,40,17.48608707,281.73946,7.680339585
2017-01-02,-8.824920973,1.093275438,39.33333333,17.77124898,305.2313018,9.317315437
2017-01-02,-8.724920973,0.87462035,38.66666667,18.07906029,329.1578738,11.05004463
2017-01-02,-8.624920973,0.655965263,38,18.40216983,353.4311205,12.87814389
2017-01-02,-8.524920973,0.437310175,37.33333333,18.68502445,369.1684705,14.64586174
2017-01-02,-8.424920973,0.218655088,36.66666667,18.96526144,400.6332645,16.72642423
2017-01-02,-8.324920973,0,36,19.23288675,417.9900563,18.89440524
2017-01-02,-8.14158764,0.157917563,36.16666667,19.49084008,435.1204484,20.63533234
2017-01-02,-7.958254307,0.315835126,36.33333333,19.74588327,451.9746422,22.31685834
2017-01-02,-7.774920973,0.47375269,36.5,19.99842217,468.4979157,23.93939582
2017-01-02,-7.59158764,0.631670253,36.66666667,20.20811403,450.8319632,24.9051114
2017-01-02,-7.408254307,0.789587816,36.83333333,20.39012146,432.3435319,25.51850281
2017-01-02,-7.224920973,0.947505379,37,20.52702017,397.015631,24.89181989
2017-01-02,-7.04158764,0.947505379,36.66666667,20.63244096,378.8134592,24.62674261
2017-01-02,-6.858254307,0.947505379,36.33333333,20.7175958,360.435431,24.32734463
2017-01-02,-6.674920973,0.947505379,36,20.77860093,342.0112962,23.94631291
2017-01-02,-6.49158764,0.947505379,35.66666667,20.81482278,319.6481336,23.41111159
2017-01-02,-6.308254307,0.947505379,35.33333333,20.81338973,280.8169559,22.47695444
2017-01-02,-6.124920973,0.947505379,35,20.79699378,258.7238377,21.59618586
2017-01-02,-6.124920973,0.917136617,35,20.77531708,236.8754458,20.65533108
2017-01-02,-6.124920973,0.886767855,35,20.7323014,215.3456556,19.6548081
2017-01-02,-6.124920973,0.856399093,35,20.67422608,194.2114689,18.60089634
2017-01-02,-6.124920973,0.826030331,35,20.58709331,154.9045227,17.17586669
2017-01-02,-6.124920973,0.795661568,35,20.49274473,131.3381734,15.81704257
2017-01-02,-6.124920973,0.765292806,35,20.38860634,108.3645193,14.43695152
2017-01-02,-6.124920973,0.765292806,34.66666667,20.27585214,86.01902255,12.98695234
2017-01-02,-6.124920973,0.765292806,34.33333333,20.1478746,55.39416284,11.33428613
2017-01-02,-6.124920973,0.765292806,34,20.01836529,35.99429508,9.752762774
2017-01-02,-6.124920973,0.765292806,33.66666667,19.90901207,42.61514233,8.625579876
2017-01-02,-6.124920973,0.765292806,33.33333333,19.81612694,55.73098465,7.830056572
2017-01-02,-6.124920973,0.765292806,33,19.73075771,61.68307133,7.124748954
2017-01-02,-6.124920973,0.728850292,33.33333333,19.66375131,77.81325164,6.743125717
2017-01-02,-6.124920973,0.692407777,33.66666667,19.60354185,83.19450008,6.381855531
2017-01-02,-6.124920973,0.655965263,34,19.55298743,88.73517103,6.102116574
2017-01-02,-6.124920973,0.619522748,34.33333333,19.49768788,76.55532066,5.586982174
2017-01-02,-6.124920973,0.583080233,34.66666667,19.44277533,64.69075503,4.989650938
2017-01-02,-6.124920973,0.546637719,35,19.38948371,53.07290401,4.517049293
2017-01-02,-6.04158764,0.613448996,34.5,19.34415201,37.67169564,3.838046684
2017-01-02,-5.958254307,0.680260272,34,19.30541113,27.12007521,2.982322345
2017-01-02,-5.874920973,0.747071549,33.5,19.26529435,14.34642243,2.146019114
2017-01-02,-5.79158764,0.813882826,33,19.22068135,0,1.258767511
2017-01-02,-5.708254307,0.880694102,32.5,19.17918012,0,0.587847831
2017-01-02,-5.624920973,0.947505379,32,19.13883697,0,0.014501785
2017-01-02,-5.524920973,1.008242904,31,19.0411205,0,-0.508789801
2017-01-02,-5.424920973,1.068980428,30,18.94788852,0,-0.98433591
2017-01-02,-5.324920973,1.129717952,29,18.86411744,0,-1.416838956
2017-01-02,-5.224920973,1.190455476,28,18.78916448,0,-1.725366618
2017-01-02,-5.124920973,1.251193001,27,18.72317619,0,-2.04688437
2017-01-02,-5.024920973,1.311930525,26,18.66336463,0,-2.350704772
2017-01-02,-5.024920973,1.281561763,26.16666667,18.58549995,0,-2.620714173
2017-01-02,-5.024920973,1.251193001,26.33333333,18.5057827,0,-2.863225577
2017-01-02,-5.024920973,1.220824239,26.5,18.43941903,0,-3.081001699
2017-01-02,-5.024920973,1.190455476,26.66666667,18.37984627,0,-3.31900743
2017-01-02,-5.024920973,1.160086714,26.83333333,18.32433046,0,-3.511724744
2017-01-02,-5.024920973,1.129717952,27,18.27800134,0,-3.678393731
2017-01-02,-4.924920973,1.190455476,26.83333333,18.23847195,0,-3.823190414
2017-01-02,-4.824920973,1.251193001,26.66666667,18.20131337,0,-3.948677132
2017-01-02,-4.724920973,1.311930525,26.5,18.17056096,0,-4.038978068
2017-01-02,-4.624920973,1.372668049,26.33333333,18.14555251,0,-4.126027989
2017-01-02,-4.524920973,1.433405574,26.16666667,18.12391227,0,-4.203053413
2017-01-02,-4.424920973,1.494143098,26,18.10480741,0,-4.269766096
2017-01-02,-4.424920973,1.591323137,26.5,18.08130294,0,-4.336162695
2017-01-02,-4.424920973,1.688503176,27,18.06161211,0,-4.398466746
2017-01-02,-4.424920973,1.785683215,27.5,18.04337143,0,-4.456317716
2017-01-02,-4.424920973,1.882863254,28,18.02677237,0,-4.509620265
2017-01-02,-4.424920973,1.980043292,28.5,18.01183963,0,-4.558092775
2017-01-02,-4.424920973,2.077223331,29,17.99836673,0,-4.602072093
2017-01-02,-4.424920973,2.010412055,29,17.98617652,0,-4.64411614
2017-01-02,-4.424920973,1.943600778,29,17.97600943,0,-4.683567064
2017-01-02,-4.424920973,1.876789501,29,17.96774889,0,-4.720456969
2017-01-02,-4.424920973,1.809978224,29,17.96134653,0,-4.754923978
2017-01-02,-4.424920973,1.743166948,29,17.95666636,0,-4.787128187
2017-01-02,-4.424920973,1.676355671,29,17.95350905,0,-4.817229455
2017-01-02,-4.424920973,1.645986909,29.16666667,17.94416148,0,-4.845241412
2017-01-02,-4.424920973,1.615618147,29.33333333,17.71927599,0,-4.871351217
2017-01-02,-4.424920973,1.585249384,29.5,17.50564032,0,-4.895795466
2017-01-02,-4.424920973,1.554880622,29.66666667,17.3370359,0,-4.91895029
2017-01-02,-4.424920973,1.52451186,29.83333333,17.19746105,0,-4.941109818
2017-01-02,-4.424920973,1.494143098,30,17.05178204,0,-4.962404032
2017-01-02,-4.34158764,1.621691899,30.83333333,16.91017332,0,-4.969354127
2017-01-02,-4.258254307,1.7492407,31.66666667,16.78193003,0,-4.967715276
2017-01-02,-4.174920973,1.876789501,32.5,16.66523962,0,-4.958951374
2017-01-02,-4.09158764,2.004338302,33.33333333,16.55792855,0,-4.943776067
2017-01-02,-4.008254307,2.131887103,34.16666667,16.45843322,0,-4.922670144
2017-01-02,-3.924920973,2.259435904,35,16.36588409,0,-4.896028147
2017-01-03,-3.924920973,2.320173429,36.83333333,16.27496127,0,-4.875322697
2017-01-03,-3.924920973,2.380910953,38.66666667,16.18773151,0,-4.855988147
2017-01-03,-3.924920973,2.441648477,40.5,16.10537151,0,-4.837114618
2017-01-03,-3.924920973,2.502386002,42.33333333,16.02953252,0,-4.818416533
2017-01-03,-3.924920973,2.563123526,44.16666667,15.96107567,0,-4.799788919
2017-01-03,-3.924920973,2.62386105,46,15.89412447,0,-4.781184875
2017-01-03,-3.74158764,2.563123526,48.66666667,15.83150868,0,-4.736270555
2017-01-03,-3.558254307,2.502386002,51.33333333,15.77384344,0,-4.676796944
2017-01-03,-3.374920973,2.441648477,54,15.72223639,0,-4.605761343
2017-01-03,-3.19158764,2.380910953,56.66666667,15.67715941,0,-4.524617331
2017-01-03,-3.008254307,2.320173429,59.33333333,15.63827823,0,-4.434326663
2017-01-03,-2.824920973,2.259435904,62,15.6043207,0,-4.335650359
2017-01-03,-2.54158764,2.229067142,63.66666667,15.57524095,0,-4.216106589
2017-01-03,-2.258254307,2.19869838,65.33333333,15.55039003,0,-4.082101112
2017-01-03,-1.974920973,2.168329618,67,15.52939143,0,-3.93565345
2017-01-03,-1.69158764,2.137960856,68.66666667,15.51214719,0,-3.77798543
2017-01-03,-1.408254307,2.107592094,70.33333333,15.49832138,0,-3.610043893
2017-01-03,-1.124920973,2.077223331,72,15.48738745,0,-3.432645546
2017-01-03,-0.574920973,2.386984705,74.16666667,15.47985578,0,-3.198071474
2017-01-03,-0.024920973,2.696746079,76.33333333,15.4715578,0,-2.927644452
2017-01-03,0.525079027,3.006507453,78.5,15.46053572,0,-2.509093812
2017-01-03,1.075079027,3.316268827,80.66666667,15.4500454,0,-2.1072009
2017-01-03,1.625079027,3.626030201,82.83333333,15.44032515,0,-1.689558504
2017-01-03,2.175079027,3.935791575,85,15.43133831,0,-1.252934433
2017-01-03,2.45841236,4.032971614,83.5,15.42454602,0,-0.865058263
2017-01-03,2.741745693,4.130151653,82,15.42038433,0,-0.49498551
2017-01-03,3.025079027,4.227331692,80.5,15.41989445,0,-0.136005029
2017-01-03,3.30841236,4.324511731,79,15.42149758,0,0.21445018
2017-01-03,3.591745693,4.42169177,77.5,15.42527887,0,0.557710376
2017-01-03,3.875079027,4.518871809,76,15.43094712,0,0.894654868
2017-01-03,3.891745693,4.452060532,78.83333333,15.4378389,0,1.170189643
2017-01-03,3.90841236,4.385249255,81.66666667,15.44575919,0,1.413092741
2017-01-03,3.925079027,4.318437978,84.5,15.45441657,0,1.631159882
2017-01-03,3.941745693,4.251626702,87.33333333,15.46335589,0,1.82841511
2017-01-03,3.95841236,4.184815425,90.16666667,15.47238783,0,2.007606246
2017-01-03,3.975079027,4.118004148,93,15.48126895,0,2.170897836
2017-01-03,4.241745693,4.184815425,92.83333333,15.49648001,0,2.370204832
2017-01-03,4.50841236,4.251626702,92.66666667,15.77018915,0,2.582511134
2017-01-03,4.775079027,4.318437978,92.5,16.03257866,0,2.802951147
2017-01-03,5.041745693,4.385249255,92.33333333,16.22543492,0,3.029894749
2017-01-03,5.30841236,4.452060532,92.16666667,16.37659731,0,4.666628924
2017-01-03,5.575079027,4.518871809,92,16.54542045,0,4.95453894
2017-01-03,5.941745693,4.579609333,92.16666667,16.72357467,0,5.329861353
2017-01-03,6.30841236,4.640346857,92.33333333,16.88920152,0,5.703738873
2017-01-03,6.675079027,4.701084382,92.5,17.04125622,0.35532324,6.077032913
2017-01-03,7.041745693,4.761821906,92.66666667,17.17930509,1.849979011,6.451037108
2017-01-03,7.40841236,4.82255943,92.83333333,17.30765083,3.354552925,6.824967791
2017-01-03,7.775079027,4.883296954,93,17.43341831,4.86418593,7.198973432
2017-01-03,7.85841236,4.974403241,93,17.62461028,6.377885535,7.295168594
2017-01-03,7.941745693,5.065509527,93,17.84865681,7.895376685,7.383332785
2017-01-03,8.025079027,5.156615814,93,18.03934028,9.416543741,7.469318886
2017-01-03,8.10841236,5.2477221,93,18.20564698,10.75721648,7.554022902
2017-01-03,8.191745693,5.338828387,93,18.34606151,12.10085301,7.638060013
2017-01-03,8.275079027,5.429934673,93,18.48151957,13.44739213,7.721692703
2017-01-03,8.55841236,5.399565911,93,18.60088628,14.80003859,7.992452794
2017-01-03,8.841745693,5.369197149,93,18.70834768,16.15199574,8.268389203
2017-01-03,9.125079027,5.338828387,93,18.79896039,17.50664451,8.545652114
2017-01-03,9.40841236,5.308459625,93,18.87825512,18.49286317,8.823209597
2017-01-03,9.691745693,5.278090862,93,18.94898474,19.4808099,9.101137321
2017-01-03,9.975079027,5.2477221,93,19.01304229,20.47034394,9.379307245
2017-01-03,10.30841236,4.591756838,93.16666667,19.07245958,21.46133488,9.718196215
